listing_id,make,model,year,price_inr,km_driven,fuel,payload_kg,gvw_kg,vehicle_category,weight_class,body_type,axle_count,city,papers_verified,condition,purpose_tags,spec_source_url
VEH-000905,Eicher,Pro 2059 Plus,2025,1235000,17137,Diesel,,7490,rigid_truck,intermediate,open,2,Mumbai,false,good,city_delivery|last_mile|ecommerce|fmcg,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/light-duty/pro-2059
VEH-000906,Tata,Ultra T.16,2021,1105000,133261,Diesel,11000,16140,rigid_truck,medium,container,2,Kolkata,true,excellent,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000907,Tata,Ultra T.16,2024,1865000,44405,Diesel,11000,16140,rigid_truck,medium,container,2,Hyderabad,true,excellent,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000908,Eicher,Pro 2059 Plus,2022,680000,92045,Diesel,,7490,rigid_truck,intermediate,open,2,Hyderabad,true,fair,city_delivery|last_mile|ecommerce|fmcg,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/light-duty/pro-2059
VEH-000909,Tata,Signa 4825.TK,2019,2275000,220592,Diesel,38000,47500,rigid_truck,heavy,tipper,5,Pune,false,good,mining|construction|coal|aggregates,https://www.tatamotors.com/press-releases/tata-motors-introduces-indias-largest-tipper-truck-the-signa-4825-tk/
VEH-000910,Tata,Ace Gold,2015,170000,270221,Diesel,900,1835,mini_truck,light,open,2,Jaipur,true,good,city_delivery|logistics|construction,https://smalltrucks.tatamotors.com/tata-ace-gold-diesel
VEH-000911,Mahindra,Bolero Pik-Up,2017,270000,185594,Diesel,1700,3490,pickup,light,open,2,Jaipur,true,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000912,Ashok Leyland,AVTR 4825 10x2,2014,1110000,322760,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Pune,true,fair,construction|coal|aggregates|roadwork,https://www.ashokleyland.com/in/pressrelease/ashok-leyland-launches-avtr-4825-10x2-tipper-with-tandem-dummy-axle
VEH-000913,Tata,Ultra T.16,2018,825000,204530,Diesel,11000,16140,rigid_truck,medium,container,2,Pune,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000914,Tata,Intra V30 Gold,2020,375000,68137,Diesel,1500,2775,pickup,light,open,2,Mumbai,true,good,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000915,Tata,Ace Gold,2015,160000,258743,Diesel,900,1835,mini_truck,light,open,2,Mumbai,true,excellent,city_delivery|logistics|construction,https://smalltrucks.tatamotors.com/tata-ace-gold-diesel
VEH-000916,Tata,Signa 4932.T,2023,4255000,36399,Diesel,35300,49000,rigid_truck,heavy,flatbed,5,Hyderabad,true,good,long_haul|industrial_goods|steel|market_transport,https://trucks.tatamotors.com/assets/trucks/files/2026-01/tata-signa-4932t.pdf
VEH-000917,BharatBenz,1917R,2025,2810000,20753,Diesel,10000,18500,rigid_truck,medium,tanker,2,Bengaluru,false,good,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000918,Tata,Signa 4825.TK,2018,1975000,161693,Diesel,38000,47500,rigid_truck,heavy,tipper,5,Mumbai,true,good,mining|construction|coal|aggregates,https://www.tatamotors.com/press-releases/tata-motors-introduces-indias-largest-tipper-truck-the-signa-4825-tk/
VEH-000919,Tata,Ultra T.16,2018,795000,182439,Diesel,11000,16140,rigid_truck,medium,container,2,Hyderabad,true,excellent,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000920,Ashok Leyland,AVTR 4825 10x2,2016,1525000,129609,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Chennai,true,good,construction|coal|aggregates|roadwork,https://www.ashokleyland.com/in/pressrelease/ashok-leyland-launches-avtr-4825-10x2-tipper-with-tandem-dummy-axle
VEH-000921,Tata,Ace Gold,2025,615000,11035,CNG,660,1630,mini_truck,light,box,2,Kolkata,true,good,city_delivery|last_mile|fmcg|vegetable_delivery,https://smalltrucks.tatamotors.com/assets/smalltrucks/files/2025-01/ACE%20GOLD%20CNG.pdf
VEH-000922,Mahindra,Blazo X 48,2023,3425000,63443,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Mumbai,true,good,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000923,Tata,Ultra T.16,2022,1175000,114178,Diesel,11000,16140,rigid_truck,medium,container,2,Pune,false,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000924,Tata,Ultra T.16,2024,1950000,32420,Diesel,11000,16140,rigid_truck,medium,container,2,Bengaluru,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000925,Eicher,Pro 6028TM,2016,1310000,170936,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Kolkata,true,excellent,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000926,Tata,Ace Gold,2015,150000,184656,CNG,660,1630,mini_truck,light,box,2,Ahmedabad,true,good,city_delivery|last_mile|fmcg|vegetable_delivery,https://smalltrucks.tatamotors.com/assets/smalltrucks/files/2025-01/ACE%20GOLD%20CNG.pdf
VEH-000927,Eicher,Pro 6048XP,2022,2565000,71132,Diesel,34000,47500,rigid_truck,heavy,flatbed,5,Mumbai,true,fair,long_haul|industrial_goods|steel|market_transport,https://www.eichertrucksandbuses.com/heavy-duty-trucks/haulage/pro-6048xp
VEH-000928,Tata,Intra V50,2018,260000,122509,Diesel,1500,2940,pickup,light,flatbed,2,Indore,true,fair,regional_delivery|construction|industrial_goods,https://smalltrucks.tatamotors.com/sites/default/files/product/brochure/Intra_V50%20Brochure%20Low%20res.pdf
VEH-000929,Tata,Intra V30 Gold,2021,320000,132075,Diesel,1500,2775,pickup,light,open,2,Delhi,true,fair,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000930,Tata,Ace Gold,2025,635000,24720,Diesel,900,1835,mini_truck,light,open,2,Pune,true,good,city_delivery|logistics|construction,https://smalltrucks.tatamotors.com/tata-ace-gold-diesel
VEH-000931,Eicher,Pro 2059 Plus,2020,585000,148697,Diesel,,7490,rigid_truck,intermediate,open,2,Hyderabad,true,good,city_delivery|last_mile|ecommerce|fmcg,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/light-duty/pro-2059
VEH-000932,Tata,Ultra T.16,2023,1720000,42289,Diesel,11000,16140,rigid_truck,medium,container,2,Bengaluru,true,excellent,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000933,Ashok Leyland,AVTR 4825 10x2,2025,5215000,34918,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Kolkata,true,excellent,construction|coal|aggregates|roadwork,https://www.ashokleyland.com/in/pressrelease/ashok-leyland-launches-avtr-4825-10x2-tipper-with-tandem-dummy-axle
VEH-000934,Tata,Intra V50,2023,465000,91283,Diesel,1500,2940,pickup,light,flatbed,2,Mumbai,true,fair,regional_delivery|construction|industrial_goods,https://smalltrucks.tatamotors.com/sites/default/files/product/brochure/Intra_V50%20Brochure%20Low%20res.pdf
VEH-000935,Tata,Ultra T.16,2023,1435000,69858,Diesel,11000,16140,rigid_truck,medium,container,2,Bengaluru,true,fair,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000936,Ashok Leyland,Bada Dost i6,2020,480000,166023,Diesel,2357,4100,pickup,light,open,2,Delhi,true,good,heavy_delivery|construction|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i6-lx/specification
VEH-000937,Tata,Signa 4825.TK,2022,3220000,72770,Diesel,38000,47500,rigid_truck,heavy,tipper,5,Delhi,true,good,mining|construction|coal|aggregates,https://www.tatamotors.com/press-releases/tata-motors-introduces-indias-largest-tipper-truck-the-signa-4825-tk/
VEH-000938,Tata,Intra V10,2020,310000,100518,Diesel,1000,2120,mini_truck,light,flatbed,2,Bengaluru,true,excellent,city_delivery|market_transport|logistics,https://smalltruckstest.tatamotors.com/tata-intra-v10
VEH-000939,BharatBenz,1015R,2017,630000,234300,Diesel,,10600,rigid_truck,intermediate,box,2,Pune,true,good,regional_delivery|fmcg|cold_chain|market_transport,https://www.bharatbenz.com/trucks/mdt-specifications-1015r-41
VEH-000940,Tata,Ace Gold,2023,410000,58445,CNG,660,1630,mini_truck,light,box,2,Mumbai,false,good,city_delivery|last_mile|fmcg|vegetable_delivery,https://smalltrucks.tatamotors.com/assets/smalltrucks/files/2025-01/ACE%20GOLD%20CNG.pdf
VEH-000941,Tata,Ultra T.9,2021,905000,61786,Diesel,,9150,rigid_truck,intermediate,open,2,Delhi,true,excellent,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t9
VEH-000942,Tata,Intra V50,2014,175000,472624,Diesel,1500,2940,pickup,light,flatbed,2,Hyderabad,true,fair,regional_delivery|construction|industrial_goods,https://smalltrucks.tatamotors.com/sites/default/files/product/brochure/Intra_V50%20Brochure%20Low%20res.pdf
VEH-000943,BharatBenz,3528C,2021,2660000,46984,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Indore,false,good,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000944,Tata,Signa 4825.TK,2018,1610000,236952,Diesel,38000,47500,rigid_truck,heavy,tipper,5,Bengaluru,true,fair,mining|construction|coal|aggregates,https://www.tatamotors.com/press-releases/tata-motors-introduces-indias-largest-tipper-truck-the-signa-4825-tk/
VEH-000945,Eicher,Pro 2118,2022,1450000,103941,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Surat,true,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000946,Tata,Intra V30 Gold,2019,300000,284051,Diesel,1500,2775,pickup,light,open,2,Surat,true,good,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000947,Tata,Intra V10,2021,310000,121438,Diesel,1000,2120,mini_truck,light,flatbed,2,Pune,true,fair,city_delivery|market_transport|logistics,https://smalltruckstest.tatamotors.com/tata-intra-v10
VEH-000948,Eicher,Pro 2118,2014,635000,276597,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Mumbai,true,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000949,Eicher,Pro 6028TM,2016,1120000,329214,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Bengaluru,true,fair,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000950,Tata,Signa 4932.T,2017,2005000,156980,Diesel,35300,49000,rigid_truck,heavy,flatbed,5,Bengaluru,false,excellent,long_haul|industrial_goods|steel|market_transport,https://trucks.tatamotors.com/assets/trucks/files/2026-01/tata-signa-4932t.pdf
VEH-000951,Tata,Ace Gold,2015,150000,240981,Diesel,900,1835,mini_truck,light,open,2,Mumbai,true,fair,city_delivery|logistics|construction,https://smalltrucks.tatamotors.com/tata-ace-gold-diesel
VEH-000952,Eicher,Pro 6048XP,2021,2540000,63888,Diesel,34000,47500,rigid_truck,heavy,flatbed,5,Mumbai,true,good,long_haul|industrial_goods|steel|market_transport,https://www.eichertrucksandbuses.com/heavy-duty-trucks/haulage/pro-6048xp
VEH-000953,Mahindra,Bolero Pik-Up,2019,365000,114540,Diesel,1700,3490,pickup,light,open,2,Kolkata,true,excellent,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000954,Ashok Leyland,AVTR 4825 10x2,2023,3575000,40011,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Delhi,true,fair,construction|coal|aggregates|roadwork,https://www.ashokleyland.com/in/pressrelease/ashok-leyland-launches-avtr-4825-10x2-tipper-with-tandem-dummy-axle
VEH-000955,Tata,Intra V30 Gold,2017,230000,309572,Diesel,1500,2775,pickup,light,open,2,Delhi,true,good,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000956,Tata,Intra V30 Gold,2017,215000,203662,Diesel,1500,2775,pickup,light,open,2,Hyderabad,true,fair,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000957,Ashok Leyland,Dost XL,2020,295000,217492,Diesel,1400,2625,mini_truck,light,flatbed,2,Surat,false,fair,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
VEH-000958,Tata,Intra V10,2016,200000,309383,Diesel,1000,2120,mini_truck,light,flatbed,2,Chennai,true,good,city_delivery|market_transport|logistics,https://smalltruckstest.tatamotors.com/tata-intra-v10
VEH-000959,Tata,Ultra T.16,2022,1435000,46739,Diesel,11000,16140,rigid_truck,medium,container,2,Nagpur,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000960,Tata,Ultra T.16,2018,870000,214106,Diesel,11000,16140,rigid_truck,medium,container,2,Mumbai,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000961,Eicher,Pro 6028TM,2019,1595000,132714,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Mumbai,true,good,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000962,Eicher,Pro 2118,2019,870000,151399,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Mumbai,true,fair,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000963,Eicher,Pro 6028TM,2015,1055000,351454,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Chennai,true,good,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000964,Ashok Leyland,Dost XL,2021,440000,55492,Diesel,1400,2625,mini_truck,light,flatbed,2,Pune,true,excellent,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
VEH-000965,Tata,Ace Gold,2015,165000,274459,Diesel,900,1835,mini_truck,light,open,2,Delhi,true,good,city_delivery|logistics|construction,https://smalltrucks.tatamotors.com/tata-ace-gold-diesel
VEH-000966,BharatBenz,3528C,2022,2480000,98787,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Hyderabad,true,fair,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000967,Eicher,Pro 6048XP,2014,1105000,211151,Diesel,34000,47500,rigid_truck,heavy,flatbed,5,Bengaluru,true,good,long_haul|industrial_goods|steel|market_transport,https://www.eichertrucksandbuses.com/heavy-duty-trucks/haulage/pro-6048xp
VEH-000968,Tata,Intra V30 Gold,2022,505000,33334,Diesel,1500,2775,pickup,light,open,2,Surat,true,excellent,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000969,Tata,Ace Gold,2015,175000,165145,Diesel,900,1835,mini_truck,light,open,2,Surat,true,excellent,city_delivery|logistics|construction,https://smalltrucks.tatamotors.com/tata-ace-gold-diesel
VEH-000970,BharatBenz,1917R,2022,1615000,97595,Diesel,10000,18500,rigid_truck,medium,tanker,2,Mumbai,true,good,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000971,Ashok Leyland,Bada Dost i5+,2020,490000,47562,Diesel,2114,3800,pickup,light,flatbed,2,Surat,true,good,heavy_delivery|construction|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i5-lx-2/specification
VEH-000972,Tata,Ace Gold,2022,420000,77357,Diesel,900,1835,mini_truck,light,open,2,Mumbai,true,good,city_delivery|logistics|construction,https://smalltrucks.tatamotors.com/tata-ace-gold-diesel
VEH-000973,Mahindra,Blazo X 48,2021,2605000,58292,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Chennai,false,fair,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000974,Eicher,Pro 2118,2023,1770000,97770,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Chennai,true,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000975,Ashok Leyland,Bada Dost i4,2018,325000,165137,Diesel,1825,3490,pickup,light,container,2,Chennai,true,good,regional_delivery|construction|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i41/specification
VEH-000976,Tata,Ace Gold,2021,305000,88095,Diesel,900,1835,mini_truck,light,open,2,Mumbai,true,fair,city_delivery|logistics|construction,https://smalltrucks.tatamotors.com/tata-ace-gold-diesel
VEH-000977,Tata,Intra V10,2019,290000,110185,Diesel,1000,2120,mini_truck,light,flatbed,2,Indore,true,good,city_delivery|market_transport|logistics,https://smalltruckstest.tatamotors.com/tata-intra-v10
VEH-000978,Mahindra,Blazo X 48,2021,2300000,98632,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Indore,true,fair,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000979,Tata,Ace Gold,2022,330000,117252,CNG,660,1630,mini_truck,light,box,2,Jaipur,true,good,city_delivery|last_mile|fmcg|vegetable_delivery,https://smalltrucks.tatamotors.com/assets/smalltrucks/files/2025-01/ACE%20GOLD%20CNG.pdf
VEH-000980,Ashok Leyland,Bada Dost i5+,2014,220000,326327,Diesel,2114,3800,pickup,light,flatbed,2,Delhi,true,fair,heavy_delivery|construction|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i5-lx-2/specification
VEH-000981,Ashok Leyland,Dost XL,2024,620000,22204,Diesel,1400,2625,mini_truck,light,flatbed,2,Mumbai,true,fair,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
VEH-000982,Ashok Leyland,Partner 6 Tyre,2022,805000,77730,Diesel,4885,7490,rigid_truck,intermediate,open,2,Chennai,true,good,city_delivery|regional_delivery|logistics|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/partner/specification?productId=1645
VEH-000983,Tata,Intra V30 Gold,2021,345000,90064,Diesel,1500,2775,pickup,light,open,2,Jaipur,true,fair,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000984,Eicher,Pro 6028TM,2019,1750000,118944,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Kolkata,true,good,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000985,BharatBenz,4828RT,2025,4485000,31011,Diesel,36350,47500,rigid_truck,heavy,tipper,5,Nagpur,true,fair,mining|construction|coal|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/4828rt_74.pdf
